gene	scaffold	length	FB	FLM	RPKM_FB	RPKM_FLM	log2ratio	pval	padj
GSTUMT00010080001 	scaffold_66	3783	988	4396	3.524108486	18.23031636	2.37067917	0.507190834	1
GSTUMT00010081001 	scaffold_66	996	1864	168	25.25313123	2.646200859	-3.253979842	0.435122553	1
GSTUMT00010082001 	scaffold_66	1495	13	527	0.117335878	5.530218432	5.546637869	0.191542413	1
GSTUMT00010083001 	scaffold_66	1303	407	74	4.214816383	0.890964021	-2.24075461	0.600069846	1
GSTUMT00010084001 	scaffold_66	2317	1058	724	6.161526205	4.902136445	-0.329816967	0.969526445	1
GSTUMT00010085001 	scaffold_66	1499	176	3015	1.584308313	31.55429972	4.315046977	0.273154274	1
GSTUMT00010090001 	scaffold_66	1292	1199	1254	12.5223355	15.22677343	0.282086144	0.900269452	1
GSTUMT00010098001 	scaffold_66	1742	321	34	2.486483306	0.306198902	-3.017441878	0.484240433	1
GSTUMT00010099001 	scaffold_66	981	1	3	0.01375497	0.047976119	1.730877424	0.934515623	1
GSTUMT00010100001 	scaffold_67	1177	579	337	6.637900939	4.491860919	-0.563310022	0.920612023	1
GSTUMT00010103001 	scaffold_67	1832	1079	605	7.947392119	5.180870872	-0.617189982	0.908359676	1
GSTUMT00010104001 	scaffold_67	722	569	891	10.63417333	19.36035735	0.864336552	0.780269233	1
GSTUMT00010105001 	scaffold_67	1485	2059	4808	18.70934395	50.79381912	1.440845276	0.666122451	1
GSTUMT00010106001 	scaffold_67	2496	2144	2185	11.59067867	13.73345229	0.244709871	0.907894971	1
GSTUMT00010108001 	scaffold_67	1986	3478	4646	23.63083128	36.70057124	0.635110397	0.825528034	1
GSTUMT00010115001 	scaffold_67	1886	3340	3938	23.8964531	32.75720859	0.454999594	0.863196861	1
GSTUMT00010116001 	scaffold_67	989	909	919	12.40212938	14.57780319	0.233168123	0.9108878	1
GSTUMT00010117001 	scaffold_67	3529	5301	3928	20.26911617	17.46194772	-0.215057253	0.993767518	1
GSTUMT00010118001 	scaffold_67	1756	1884	1600	14.47721596	14.2944791	-0.01832487	0.964216155	1
GSTUMT00010119001 	scaffold_67	1482	64	61	0.582720687	0.645735249	0.147897045	0.939043909	1
GSTUMT00010120001 	scaffold_67	860	242	110	3.797043571	2.006629057	-0.919763725	0.850599626	1
GSTUMT00010121001 	scaffold_67	1774	2043	1190	15.53972815	10.52364547	-0.562282466	0.919537309	1
GSTUMT00010122001 	scaffold_67	1224	54	9	0.595307026	0.115354344	-2.357530259	0.64966421	1
GSTUMT00010123001 	scaffold_67	1218	15	6	0.166177659	0.077281728	-1.094634555	0.899154195	1
GSTUMT00010124001 	scaffold_67	2248	1792	927	10.75648471	6.469285088	-0.733439605	0.88332834	1
GSTUMT00010125001 	scaffold_67	254	395	713	20.98418203	44.03811041	1.069414349	0.740225461	1
GSTUMT00010126001 	scaffold_67	2866	9207	27714	43.34815555	151.7036008	1.807189045	0.599303324	1
GSTUMT00010127001 	scaffold_67	1555	67	73	0.581397387	0.736487414	0.340614547	0.899925308	1
GSTUMT00010128001 	scaffold_67	2610	1074	732	5.552549514	4.399906387	-0.335609471	0.968278256	1
GSTUMT00010129001 	scaffold_67	1016	916	1359	12.16551313	20.98449932	0.786477033	0.795297306	1
GSTUMT00010130001 	scaffold_67	512	520	497	13.70446382	15.22857584	0.152124609	0.928758117	1
GSTUMT00010131001 	scaffold_67	1870	1821	1149	13.14004962	9.639428469	-0.44691134	0.944215341	1
GSTUMT00010132001 	scaffold_67	843	53	277	0.848353705	5.154957122	2.601802885	0.488017956	1
GSTUMT00010133001 	scaffold_67	1484	2216	1257	20.14951147	13.28844733	-0.60053535	0.911355263	1
GSTUMT00010135001 	scaffold_67	3189	6107	22406	25.84056866	110.2256517	2.092707541	0.55083253	1
GSTUMT00010136001 	scaffold_67	892	506	248	7.654455956	4.361739148	-0.81125409	0.869179843	1
GSTUMT00010137001 	scaffold_67	2374	3403	3873	19.34237952	25.59408719	0.404027048	0.873939083	1
GSTUMT00010138001 	scaffold_67	1471	1562	1859	14.32837776	19.82620443	0.468505314	0.860705756	1
GSTUMT00010139001 	scaffold_67	2144	1388	1576	8.735612299	11.531991	0.40062084	0.875074817	1
GSTUMT00010140001 	scaffold_67	1853	2283	739	16.62490446	6.2566503	-1.409739883	0.744394576	1
GSTUMT00010141001 	scaffold_67	1261	51	805	0.545737448	10.01506233	4.195323442	0.289483743	1
GSTUMT00010142001 	scaffold_67	317	387	245	16.47329094	12.12494242	-0.442119496	0.946894886	1
GSTUMT00010144001 	scaffold_67	709	1085	2607	20.64962499	57.68563249	1.482051602	0.658991483	1
GSTUMT00010145001 	scaffold_67	1865	2821	1650	20.41046579	13.87963262	-0.556306468	0.920670388	1
GSTUMT00010149001 	scaffold_67	906	102	2064	1.519149937	35.73998435	4.555293835	0.253339885	1
GSTUMT00010151001 	scaffold_67	1832	1249	995	9.199529895	8.520605815	-0.110591636	0.98415946	1
GSTUMT00010154001 	scaffold_67	564	6	19	0.143549212	0.528502882	1.873077793	0.725489598	1
GSTUMT00010155001 	scaffold_67	1767	5792	875	44.23037991	7.768628724	-2.509152686	0.543930802	1
GSTUMT00010156001 	scaffold_67	1571	480	1368	4.122813774	13.66100893	1.728118551	0.615600915	1
GSTUMT00010157001 	scaffold_67	2582	308	741	1.609619203	4.502304178	1.483368489	0.661558806	1
GSTUMT00010158001 	scaffold_67	2845	11743	12365	55.69618598	68.18435126	0.291857389	0.89752631	1
GSTUMT00010159001 	scaffold_67	1788	1375	421	10.37680964	3.693919647	-1.489887082	0.729541803	1
GSTUMT00010160001 	scaffold_67	1446	1286	1024	12.00055527	11.10975615	-0.111264373	0.984292547	1
GSTUMT00010165001 	scaffold_67	886	1986	437	30.24643461	7.737854834	-1.966620785	0.639006871	1
GSTUMT00010166001 	scaffold_67	567	2662	466	63.35102678	12.89364535	-2.296618681	0.580443227	1
GSTUMT00010167001 	scaffold_67	1830	1306	1030	9.629877292	8.829965318	-0.125096073	0.987255801	1
GSTUMT00010168001 	scaffold_67	1926	13	51	0.091078472	0.415419383	2.177101426	0.606548739	1
GSTUMT00010169001 	scaffold_67	1848	741	1321	5.410593508	11.21433986	1.051347958	0.742295945	1
GSTUMT00010170001 	scaffold_67	2862	449	543	2.116924541	2.976480646	0.491440942	0.857506086	1
GSTUMT00010171001 	scaffold_67	2373	4472	2086	25.42920147	13.790799	-0.882732238	0.851420945	1
GSTUMT00010172001 	scaffold_67	1548	1695	296	14.77499737	2.999809095	-2.299832069	0.580953458	1
GSTUMT00010173001 	scaffold_67	2525	3055	2415	16.32595135	15.00474487	-0.121740494	0.986337769	1
GSTUMT00010174001 	scaffold_67	2133	865	7285	5.472098648	53.58109237	3.291321154	0.37976424	1
GSTUMT00010175001 	scaffold_67	587	79	274	1.816007576	7.322937447	2.011055034	0.578125317	1
GSTUMT00010176001 	scaffold_67	2130	2172	687	13.75969741	5.059993936	-1.443060939	0.737883582	1
GSTUMT00010178001 	scaffold_67	4005	2128	14361	7.169646928	56.25420928	2.971811509	0.420084625	1
GSTUMT00010179001 	scaffold_67	159	93	698	7.892498177	68.87017096	3.125163497	0.407340089	1
GSTUMT00010180001 	scaffold_67	1001	1894	13107	25.53139609	205.4196972	3.008180709	0.415324522	1
GSTUMT00010181001 	scaffold_67	984	1175	3938	16.1128155	62.78464979	1.962136714	0.573457398	1
GSTUMT00010182001 	scaffold_67	944	945	327	13.50792001	5.434362705	-1.313464125	0.765261252	1
GSTUMT00010191001 	scaffold_67	1737	1574	1351	12.22738468	12.20192618	-0.003006704	0.960990802	1
GSTUMT00010192001 	scaffold_67	2038	5469	3418	36.21032391	26.31120519	-0.46070876	0.940955175	1
GSTUMT00010193001 	scaffold_67	1149	349	649	4.098586113	8.861301857	1.112203202	0.73218694	1
GSTUMT00010194001 	scaffold_67	867	1473	765	22.92515683	13.8425213	-0.727783573	0.884701739	1
GSTUMT00010195001 	scaffold_67	1359	5	0	0.049645423	0	-5.662359983	0.851220914	1
GSTUMT00010199001 	scaffold_68	2561	803	2437	4.230918239	14.92859078	1.818790962	0.598592292	1
GSTUMT00010200001 	scaffold_68	2373	2411	2777	13.70970589	18.35908381	0.421269794	0.870418657	1
GSTUMT00010201001 	scaffold_68	1538	3637	1071	31.9091791	10.92461141	-1.546302688	0.717105378	1
GSTUMT00010202001 	scaffold_68	669	446	282	8.99575061	6.612959354	-0.443889853	0.946242469	1
GSTUMT00010203001 	scaffold_68	1056	1734	740	22.1571471	10.99361856	-1.011039693	0.825408934	1
GSTUMT00010206001 	scaffold_68	1742	657	2807	5.08915742	25.27942112	2.312238317	0.516859505	1
GSTUMT00010208001 	scaffold_68	1520	831	746	7.377107326	7.699598909	0.061719879	0.94749592	1
GSTUMT00010209001 	scaffold_68	1059	1148	1536	14.62765113	22.75454304	0.637421267	0.825707878	1
GSTUMT00010212001 	scaffold_68	33	0	0	0	0	0	NA	NA
GSTUMT00010215001 	scaffold_68	609	159	129	3.522966372	3.323114309	-0.084230163	0.981126462	1
GSTUMT00010216001 	scaffold_68	2243	1975	26632	11.88136923	186.2719115	3.970523458	0.30408043	1
GSTUMT00010217001 	scaffold_68	1106	104	885	1.26884005	12.55338957	3.305473192	0.383384599	1
GSTUMT00010218001 	scaffold_68	3144	1308	10081	5.6137604	50.30300621	3.163376936	0.395417151	1
GSTUMT00010219001 	scaffold_68	2143	1608	1339	10.12494189	9.802374004	-0.046705841	0.97035938	1
GSTUMT00010220001 	scaffold_68	471	140	451	4.010844221	15.02202559	1.904837904	0.590434938	1
GSTUMT00010221001 	scaffold_68	696	624	820	12.09773358	18.48321331	0.6114376	0.831910202	1
GSTUMT00010222001 	scaffold_68	1201	1788	1604	20.08876198	20.95242136	0.060725361	0.947280294	1
GSTUMT00010225001 	scaffold_68	1025	920	4168	12.11135204	63.79354076	2.396953928	0.503236552	1
GSTUMT00010227001 	scaffold_68	2287	1850	169375	10.91526364	1161.865902	6.733821857	0.120045614	1
GSTUMT00010228001 	scaffold_68	2989	90	115280	0.406298539	605.0634447	10.53678646	0.032840811	1
GSTUMT00010229001 	scaffold_68	4307	963	61002	3.017033145	222.198982	6.20210624	0.143867837	1
GSTUMT00010232001 	scaffold_68	1667	4144	1461	33.54384271	13.74951816	-1.286604994	0.768411573	1
GSTUMT00010233001 	scaffold_68	1605	1267	1377	10.65197759	13.459588	0.337484701	0.888484898	1
GSTUMT00010234001 	scaffold_68	1644	2191	2498	17.98329342	23.83765245	0.406565207	0.87356402	1
GSTUMT00010235001 	scaffold_68	1244	1220	506	13.23329873	6.381209444	-1.052153891	0.817450055	1
GSTUMT00010237001 	scaffold_68	1723	2194	1048	17.18224913	9.542207757	-0.848456672	0.858996477	1
GSTUMT00010238001 	scaffold_68	1034	105	245	1.370242477	3.717221226	1.439128905	0.677473762	1
GSTUMT00010239001 	scaffold_68	717	1246	209	23.44917418	4.572987278	-2.358074381	0.572282139	1
GSTUMT00010240001 	scaffold_68	2598	1169	769	6.071612276	4.64365617	-0.386745457	0.957302081	1
GSTUMT00010242001 	scaffold_68	3167	3977	3847	16.94479011	19.05666878	0.169444749	0.923781261	1
GSTUMT00010243001 	scaffold_68	940	536	173	7.694237756	2.887294691	-1.413747954	0.74783915	1
GSTUMT00010244001 	scaffold_68	1176	786	799	9.018698953	10.65889835	0.241042493	0.909359117	1
GSTUMT00010246001 	scaffold_68	2590	2252	1241	11.73268168	7.517005711	-0.642233843	0.902480151	1
GSTUMT00010247001 	scaffold_68	1921	475	641	3.336529052	5.234841388	0.649640999	0.824547152	1
GSTUMT00010248001 	scaffold_68	3053	1985	1265	8.77328773	6.500347648	-0.432543215	0.947247222	1
GSTUMT00010249001 	scaffold_68	2248	2402	1720	14.41801132	12.00342001	-0.264406543	0.983256394	1
GSTUMT00010250001 	scaffold_68	2020	582	303	3.887767467	2.353228621	-0.724058541	0.886886261	1
GSTUMT00010251001 	scaffold_68	1850	1262	1377	9.204841029	11.67710202	0.343184385	0.887280536	1
GSTUMT00010252001 	scaffold_68	1320	2034	875	20.79245084	10.39936891	-0.999494503	0.827619995	1
GSTUMT00010253001 	scaffold_68	2864	3366	17687	15.85877962	96.88443813	2.610907121	0.470352095	1
GSTUMT00010254001 	scaffold_68	1404	5764	1054	55.39690867	11.77731703	-2.233698103	0.590196855	1
GSTUMT00010255001 	scaffold_68	1736	2250	842	17.48885847	7.60913402	-1.200524849	0.786325084	1
GSTUMT00010256001 	scaffold_68	2837	4244	1716	20.18574141	9.489226445	-1.08889363	0.808632682	1
GSTUMT00010257001 	scaffold_68	1147	1775	694	20.88159198	9.492244481	-1.13732765	0.799468357	1
GSTUMT00010258001 	scaffold_68	1169	917	121	10.58482033	1.62384182	-2.70376189	0.51831313	1
GSTUMT00010259001 	scaffold_68	2740	13712	4061	67.52722575	23.25173097	-1.538090485	0.718033312	1
GSTUMT00010261001 	scaffold_68	2034	2739	463	18.17062015	3.571107347	-2.346839712	0.571848774	1
GSTUMT00010262001 	scaffold_68	2313	1288	411	7.513960302	2.787655176	-1.430195931	0.741356722	1
GSTUMT00010264001 	scaffold_68	3227	9921	2336	41.4844322	11.35655833	-1.868952102	0.655172615	1
GSTUMT00010265001 	scaffold_68	909	934	358	13.86473774	6.178627403	-1.165932619	0.794857745	1
GSTUMT00010266001 	scaffold_68	903	61	25	0.911529547	0.434335294	-1.067744285	0.843522308	1
GSTUMT00010268001 	scaffold_68	2401	1946	2359	10.93652479	15.41376181	0.49502631	0.85500478	1
GSTUMT00010269001 	scaffold_68	1992	1426	393	9.659593652	3.095109933	-1.641655149	0.700183664	1
GSTUMT00010270001 	scaffold_68	2193	1032	603	6.349941607	4.31371594	-0.557704923	0.921002757	1
GSTUMT00010271001 	scaffold_68	1176	145	61	1.663754896	0.813758197	-1.030865917	0.8336713	1
GSTUMT00010272001 	scaffold_68	2709	693	767	3.451857792	4.44180227	0.363679017	0.883552445	1
GSTUMT00010273001 	scaffold_68	1961	1100	858	7.569091538	6.864083484	-0.141033481	0.990737491	1
GSTUMT00010274001 	scaffold_68	552	23	80	0.562234413	2.273650842	2.01383772	0.608390057	1
GSTUMT00010275001 	scaffold_68	727	1484	4494	27.54407271	96.97761965	1.815872448	0.59845826	1
GSTUMT00010277001 	scaffold_68	1645	4008	7877	32.87687092	75.12211489	1.192140007	0.713281665	1
GSTUMT00010278001 	scaffold_68	1773	1147	530	8.729378976	4.689645306	-0.896257869	0.849727405	1
GSTUMT00010279001 	scaffold_68	1247	968	25	10.47460296	0.314518661	-5.053164141	0.248799234	1
GSTUMT00010281001 	scaffold_69	1472	1543	212	14.14447336	2.259440524	-2.645664592	0.52476791	1
GSTUMT00010283001 	scaffold_69	1479	3538	792	32.27886984	8.400978444	-1.941833771	0.642548315	1
GSTUMT00010284001 	scaffold_69	288	227	25	10.63560098	1.361822119	-2.964368026	0.500008461	1
GSTUMT00010286001 	scaffold_69	1092	2	3	0.024713601	0.043099425	0.778228215	0.973531823	1
GSTUMT00010287001 	scaffold_69	2529	625	772	3.334723684	4.788961369	0.522014233	0.850485321	1
GSTUMT00010288001 	scaffold_69	1531	1117	303	9.844794348	3.104847691	-1.664520523	0.696535889	1
GSTUMT00010291001 	scaffold_69	1419	198	65	1.882831523	0.718627486	-1.38834775	0.761522957	1
GSTUMT00010292001 	scaffold_69	1682	3107	5784	24.9255028	53.947976	1.11391509	0.728666854	1
GSTUMT00010293001 	scaffold_69	2272	1545	2729	9.175903186	18.843782	1.038085813	0.744051121	1
GSTUMT00010294001 	scaffold_69	3613	2038	1361	7.611405927	5.909667226	-0.365031496	0.96169691	1
GSTUMT00010295001 	scaffold_69	1512	185	32	1.651005816	0.332025202	-2.310515501	0.602382534	1
GSTUMT00010297001 	scaffold_69	717	61	58	1.147993279	1.269058671	0.144524785	0.940222867	1
GSTUMT00010299001 	scaffold_69	3041	2404	4807	10.66710842	24.79879422	1.217023758	0.708655623	1
GSTUMT00010300001 	scaffold_69	861	3808	382	59.679126	6.960381984	-3.099804936	0.45460484	1
GSTUMT00010303001 	scaffold_69	1962	340	669	2.33834496	5.349337232	1.19352521	0.716367468	1
GSTUMT00010304001 	scaffold_69	2778	673	135	3.268974169	0.762385082	-2.098796339	0.619708951	1
GSTUMT00010305001 	scaffold_69	1753	1190	866	9.159962829	7.750127347	-0.24109308	0.988458774	1
GSTUMT00010307001 	scaffold_69	1599	36	35	0.303796456	0.343393795	0.176213022	0.940821686	1
GSTUMT00010310001 	scaffold_69	4323	235	725	0.733518873	2.631028993	1.841303914	0.59799044	1
GSTUMT00010311001 	scaffold_69	3610	3007	7253	11.23970447	31.51979167	1.487571316	0.657214919	1
GSTUMT00010313001 	scaffold_69	2313	937	1022	5.466289443	6.931833552	0.342619369	0.887652639	1
GSTUMT00010315001 	scaffold_69	1071	1922	292	24.21545192	4.277265841	-2.500889468	0.547211928	1
GSTUMT00010316001 	scaffold_69	1102	994	1643	12.1712016	23.38992513	0.94235879	0.763619464	1
GSTUMT00010320001 	scaffold_69	2395	2042	2191	11.50479504	14.35191067	0.318982659	0.892128265	1
GSTUMT00010322001 	scaffold_7	2874	669	2432	3.141000604	13.27546278	2.079115461	0.554503445	1
GSTUMT00010323001 	scaffold_7	859	54	84	0.848260535	1.534118775	0.854071169	0.801009009	1
GSTUMT00010324001 	scaffold_7	1324	45	20	0.458620216	0.236981734	-0.949591409	0.872107272	1
GSTUMT00010328001 	scaffold_7	2133	571	550	3.61221772	4.045243762	0.163299047	0.926248178	1
GSTUMT00010329001 	scaffold_7	653	361	147	7.459722749	3.531644791	-1.078566704	0.816235414	1
GSTUMT00010330001 	scaffold_7	822	351	80	5.761876759	1.526831222	-1.915303988	0.65800164	1
GSTUMT00010331001 	scaffold_7	1185	2951	854	33.60311399	11.30608856	-1.571410365	0.712452399	1
GSTUMT00010332001 	scaffold_7	4831	8956	5046	25.01529987	16.38638187	-0.610283038	0.908887731	1
GSTUMT00010334001 	scaffold_7	2245	744	9958	4.471829702	69.58708421	3.959580555	0.305533262	1
GSTUMT00010335001 	scaffold_7	773	4	6	0.069824714	0.121771209	0.79364751	0.930402578	1
GSTUMT00010336001 	scaffold_7	1488	6	101	0.054409782	1.064857037	4.265729444	0.33163294	1
GSTUMT00010337001 	scaffold_7	1266	67	54	0.714117643	0.669164537	-0.093665252	0.986776445	1
GSTUMT00010338001 	scaffold_7	1258	743	645	7.969605767	8.043627242	0.0133362	0.957920673	1
GSTUMT00010339001 	scaffold_7	2293	1480	714	8.709361689	4.885027578	-0.83407062	0.862360161	1
GSTUMT00010340001 	scaffold_7	1608	1292	2028	10.84189346	19.78585258	0.867792351	0.778371256	1
GSTUMT00010341001 	scaffold_7	4074	5129	11502	16.98792521	44.29199083	1.382483832	0.676721247	1
GSTUMT00010342001 	scaffold_7	1992	512	686	3.468241199	5.402660087	0.639316778	0.826509809	1
GSTUMT00010343001 	scaffold_7	1727	543	3614	4.242639764	32.82983299	2.951677256	0.423822759	1
GSTUMT00010344001 	scaffold_7	1386	639	195	6.221087272	2.207212992	-1.494519297	0.731277177	1
GSTUMT00010345001 	scaffold_7	3050	1405	1091	6.2159162	5.611743007	-0.147493129	0.992042008	1
GSTUMT00010347001 	scaffold_7	814	1168	4277	19.36186126	82.4304571	2.089902841	0.552059709	1
GSTUMT00010349001 	scaffold_7	3891	2265	2682	7.854809226	10.81360261	0.461148853	0.862042199	1
GSTUMT00010352001 	scaffold_7	312	0	0	0	0	0	NA	NA
GSTUMT00010353001 	scaffold_7	1844	995	539	7.28099663	4.585647964	-0.666893892	0.897955367	1
GSTUMT00010355001 	scaffold_7	1733	516	161	4.017721276	1.457471852	-1.462278978	0.738609382	1
GSTUMT00010358001 	scaffold_7	1701	29359	23266	232.8979208	214.5805099	-0.118178187	0.985436127	1
GSTUMT00010359001 	scaffold_7	1575	619	627	5.303209169	6.245394055	0.235885916	0.910737907	1
GSTUMT00010360001 	scaffold_7	1467	838	3898	7.708015349	41.6854586	2.43496031	0.497495629	1
GSTUMT00010364001 	scaffold_7	1243	130	562	1.411240039	7.093132127	2.328640875	0.520389688	1
GSTUMT00010365001 	scaffold_7	973	16	201	0.221889018	3.240828728	3.862410431	0.342950445	1
GSTUMT00010367001 	scaffold_7	1298	1876	790	19.50234377	9.54828254	-1.03025724	0.821352511	1
GSTUMT00010368001 	scaffold_7	1015	478	429	6.354633682	6.630772272	0.061358492	0.948159508	1
GSTUMT00010369001 	scaffold_7	1291	444	24	4.640720299	0.291647234	-3.987425042	0.358295997	1
GSTUMT00010370001 	scaffold_7	723	92	54	1.717031237	1.171732093	-0.550882795	0.931848651	1
GSTUMT00010371001 	scaffold_7	3021	2941	2556	13.13629719	13.2734246	0.014980833	0.956951186	1
GSTUMT00010372001 	scaffold_7	1163	476	145	5.522756608	1.95596532	-1.497031562	0.732471264	1
GSTUMT00010373001 	scaffold_7	522	425	153	10.98618968	4.598262823	-1.256347872	0.77998258	1
GSTUMT00010375001 	scaffold_7	2165	13464	60	83.91601816	0.434776651	-7.589230708	0.102445695	1
GSTUMT00010376001 	scaffold_7	2281	1352	467	7.997975553	3.211918065	-1.315931052	0.763868069	1
GSTUMT00010377001 	scaffold_7	3261	1767	12051	7.311633545	57.97558645	2.987007421	0.418138526	1
GSTUMT00010381001 	scaffold_7	1617	1999	1392	16.68135943	13.5052329	-0.304698007	0.974650289	1
GSTUMT00010382001 	scaffold_7	2674	1867	2268	9.421316224	13.30621419	0.498054924	0.854391182	1
GSTUMT00010383001 	scaffold_7	1005	188	76	2.524180768	1.186370648	-1.088616314	0.819482213	1
GSTUMT00010384001 	scaffold_7	3706	1085	5298	3.950508397	22.42742442	2.504852897	0.486617119	1
GSTUMT00010395001 	scaffold_7	2119	1602	6086	10.20141044	45.05820163	2.142911706	0.543088676	1
GSTUMT00010398001 	scaffold_7	2383	6202	1777	35.11853459	11.69866348	-1.585806693	0.709052223	1
GSTUMT00010402001 	scaffold_7	3855	19252	3399	67.38762286	13.83246707	-2.28434226	0.580865761	1
GSTUMT00010403001 	scaffold_7	2026	2617	408	17.42982183	3.159319768	-2.463498145	0.552535332	1
GSTUMT00010404001 	scaffold_7	1380	104	83	1.016910939	0.943565099	-0.107889204	0.987464887	1
GSTUMT00010405001 	scaffold_7	3281	6323	2673	26.00432693	12.78102226	-1.02469107	0.821719998	1
GSTUMT00010406001 	scaffold_7	2588	4312	1939	22.48242463	11.75401931	-0.935584892	0.840387054	1
